main;0;LLC_MISSES;0.364;0.340542
main;0;LLC_MISSES;0.365;0.343053
main;0;LLC_MISSES;0.366;0.345479
main;0;LLC_MISSES;0.367;0.347819
main;0;LLC_MISSES;0.368;0.350073
main;0;LLC_MISSES;0.369;0.35224
main;0;LLC_MISSES;0.37;0.354321
main;0;LLC_MISSES;0.371;0.356314
main;0;LLC_MISSES;0.372;0.358218
main;0;LLC_MISSES;0.373;0.360031
main;0;LLC_MISSES;0.374;0.361751
main;0;LLC_MISSES;0.375;0.363372
main;0;LLC_MISSES;0.376;0.364893
main;0;LLC_MISSES;0.377;0.366311
main;0;LLC_MISSES;0.378;0.367624
main;0;LLC_MISSES;0.379;0.368831
main;0;LLC_MISSES;0.38;0.369929
main;0;LLC_MISSES;0.381;0.370919
main;0;LLC_MISSES;0.382;0.371805
main;0;LLC_MISSES;0.383;0.372599
main;0;LLC_MISSES;0.384;0.373313
main;0;LLC_MISSES;0.385;0.37396
main;0;LLC_MISSES;0.386;0.374555
main;0;LLC_MISSES;0.387;0.375109
main;0;LLC_MISSES;0.388;0.375634
main;0;LLC_MISSES;0.389;0.37614
main;0;LLC_MISSES;0.39;0.376638
main;0;LLC_MISSES;0.391;0.377137
main;0;LLC_MISSES;0.392;0.377645
main;0;LLC_MISSES;0.393;0.378169
main;0;LLC_MISSES;0.394;0.378714
main;0;LLC_MISSES;0.395;0.379283
main;0;LLC_MISSES;0.396;0.379878
main;0;LLC_MISSES;0.397;0.3805
main;0;LLC_MISSES;0.398;0.381148
main;0;LLC_MISSES;0.399;0.381819
main;0;LLC_MISSES;0.4;0.382507
main;0;LLC_MISSES;0.401;0.383206
main;0;LLC_MISSES;0.402;0.383908
main;0;LLC_MISSES;0.403;0.384606
main;0;LLC_MISSES;0.404;0.385292
main;0;LLC_MISSES;0.405;0.385956
main;0;LLC_MISSES;0.406;0.386586
main;0;LLC_MISSES;0.407;0.387171
main;0;LLC_MISSES;0.408;0.387707
main;0;LLC_MISSES;0.409;0.388191
main;0;LLC_MISSES;0.41;0.388625
main;0;LLC_MISSES;0.411;0.389009
main;0;LLC_MISSES;0.412;0.389347
main;0;LLC_MISSES;0.413;0.389651
main;0;LLC_MISSES;0.414;0.389929
